FindWindowExW@USER32.DLL,LdrGetDllHandle@NTDLL.DLL,NtAdjustPrivilegesToken@NTDLL.DLL,NtAlertThread@NTDLL.DLL,NtAllocateVirtualMemory@NTDLL.DLL,NtAlpcSendWaitReceivePort@NTDLL.DLL,NtConnectPort@NTDLL.DLL,NtCreateEvent@NTDLL.DLL,NtCreateFile@NTDLL.DLL,NtCreateKey@NTDLL.DLL,NtCreateKeyEx@NTDLL.DLL,NtCreateMutant@NTDLL.DLL,NtCreateSection@NTDLL.DLL,NtCreateThreadEx@NTDLL.DLL,NtCreateUserProcess@NTDLL.DLL,NtDelayExecution@NTDLL.DLL,NtDeleteValueKey@NTDLL.DLL,NtDeviceIoControlFile@NTDLL.DLL,NtEnumerateKey@NTDLL.DLL,NtEnumerateValueKey@NTDLL.DLL,NtFsControlFile@NTDLL.DLL,NtGetContextThread@NTDLL.DLL,NtMapViewOfSection@NTDLL.DLL,NtNotifyChangeKey@NTDLL.DLL,NtOpenDirectoryObject@NTDLL.DLL,NtOpenEvent@NTDLL.DLL,NtOpenFile@NTDLL.DLL,NtOpenKey@NTDLL.DLL,NtOpenKeyEx@NTDLL.DLL,NtOpenMutant@NTDLL.DLL,NtOpenProcess@NTDLL.DLL,NtOpenProcessToken@NTDLL.DLL,NtOpenSection@NTDLL.DLL,NtOpenThreadToken@NTDLL.DLL,NtProtectVirtualMemory@NTDLL.DLL,NtQueryAttributesFile@NTDLL.DLL,NtQueryDefaultLocale@NTDLL.DLL,NtQueryDirectoryFile@NTDLL.DLL,NtQueryInformationFile@NTDLL.DLL,NtQueryInformationProcess@NTDLL.DLL,NtQueryInformationToken@NTDLL.DLL,NtQueryKey@NTDLL.DLL,NtQueryObject@NTDLL.DLL,NtQuerySystemInformation@NTDLL.DLL,NtQueryValueKey@NTDLL.DLL,NtQueryVirtualMemory@NTDLL.DLL,NtQueryVolumeInformationFile@NTDLL.DLL,NtReadFile@NTDLL.DLL,NtReadVirtualMemory@NTDLL.DLL,NtRequestWaitReplyPort@NTDLL.DLL,NtResumeThread@NTDLL.DLL,NtSetContextThread@NTDLL.DLL,NtSetInformationFile@NTDLL.DLL,NtSetInformationKey@NTDLL.DLL,NtSetInformationProcess@NTDLL.DLL,NtSetInformationThread@NTDLL.DLL,NtSetSecurityObject@NTDLL.DLL,NtSetValueKey@NTDLL.DLL,NtTerminateProcess@NTDLL.DLL,NtTerminateThread@NTDLL.DLL,NtUnmapViewOfSection@NTDLL.DLL,NtWaitForMultipleObjects@NTDLL.DLL,NtWriteFile@NTDLL.DLL,NtWriteVirtualMemory@NTDLL.DLL,NtYieldExecution@NTDLL.DLL,OpenSCManager@ADVAPI32.DLL,OpenServiceW@ADVAPI32.DLL,SetWindowsHookEx@USER32.DLL,Class
0,0,0,0,40,0,0,13,0,0,0,2,22,0,0,0,0,2,638,2,0,0,0,0,2,1,15,0,0,1,0,5,23,0,31,40,0,0,0,53,2,0,0,0,0,9,6,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,831,0,0,0,0,0,Cerber 
0,0,0,0,23,0,0,10,0,0,0,2,13,0,0,6,0,2,0,0,0,0,44,0,3,0,0,0,33,8,0,2,0,0,0,63,0,0,4,20,12,0,75,0,9,0,0,3,0,6,0,0,6,12,0,0,0,0,0,0,2,0,324,0,0,0,0,0,Cerber 
0,0,0,0,51,0,1,0,0,0,0,2,16,0,0,21,0,2,186,4,0,0,0,0,2,0,7,31,36,10,0,3,29,0,14,24,0,0,5,90,0,0,69,23,32,5,4,10,0,1,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Cerber 
0,0,0,0,65,0,0,9,0,0,0,2,7,0,0,18,0,0,626,0,0,0,23,0,2,0,0,15,0,0,0,1,43,0,108,21,0,0,6,94,13,0,0,16,25,0,2,10,0,4,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerber 
0,0,0,0,58,0,1,2,9,0,0,2,17,0,0,7,0,2,785,3,0,0,51,0,3,2,24,4,18,12,0,0,16,0,18,53,0,0,1,35,4,0,0,0,14,18,2,0,0,6,0,0,5,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Cerber 
0,0,0,0,0,0,2,11,0,0,0,2,0,0,0,6,0,0,400,4,0,0,0,0,3,4,19,37,2,1,0,1,21,0,43,5,0,0,1,87,13,0,42,7,5,2,7,0,0,6,0,0,3,0,5,0,0,0,0,0,8,0,1039,0,0,0,0,0,Cerber 
0,0,0,0,44,0,1,5,0,0,0,2,0,0,0,2,0,0,0,3,0,0,18,0,2,2,3,0,0,7,0,0,0,0,0,47,0,0,1,97,2,0,23,37,9,20,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,Cerber 
0,0,0,0,0,0,2,7,5,0,0,2,15,0,0,0,0,2,551,2,0,0,52,0,3,0,24,42,0,1,0,0,49,0,44,20,0,0,2,63,7,0,0,33,0,22,7,0,0,5,0,0,3,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,Cerber 
0,0,0,0,43,0,1,10,1,0,0,2,18,0,0,12,0,1,0,5,0,0,0,0,3,3,7,12,30,1,0,1,0,0,34,3,0,0,3,60,0,0,0,44,13,3,6,0,0,0,0,0,2,21,3,1,0,0,0,0,1,0,0,0,0,0,0,0,Cerber 
0,0,0,0,0,0,1,9,7,0,0,2,17,0,0,24,0,2,46,0,0,0,34,0,1,3,10,42,5,0,0,1,23,0,71,36,0,0,4,29,0,0,10,0,21,0,5,14,0,3,0,0,3,16,3,1,0,0,0,0,1,0,0,0,0,0,0,0,Cerber 
0,0,0,0,0,0,1,13,7,0,0,2,10,0,0,4,0,1,0,5,0,0,0,0,3,4,13,0,0,0,0,0,0,0,134,63,0,0,2,98,16,0,0,14,39,0,4,6,0,5,0,0,3,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,Cerber 
0,0,0,0,40,0,2,4,3,0,0,2,19,0,0,0,0,2,4,4,0,0,11,0,1,2,0,36,0,0,0,3,0,0,86,1,0,0,2,51,0,0,0,25,31,13,1,8,0,2,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Cerber 
0,0,0,0,42,0,2,3,0,0,0,2,23,0,0,0,0,0,0,1,0,0,29,0,3,2,3,20,0,0,0,0,45,0,108,25,0,0,6,77,13,0,0,1,37,20,0,11,0,5,0,0,1,9,6,1,0,0,0,0,8,0,455,0,0,0,0,0,Cerber 
0,0,0,0,0,0,1,4,3,0,0,2,12,0,0,7,0,2,5,0,0,0,0,0,1,4,0,0,2,0,0,2,21,0,11,46,0,0,0,0,0,0,12,0,44,0,0,0,0,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerber 
0,0,0,0,44,0,1,5,0,0,0,2,0,0,0,2,0,0,0,3,0,0,18,0,2,2,3,0,0,7,0,0,0,0,0,47,0,0,1,97,2,0,23,37,9,20,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,Cerber 
0,0,0,0,0,0,1,11,1,0,0,2,0,0,0,2,0,1,802,4,0,0,1,0,2,0,26,0,10,6,0,3,18,0,0,0,0,0,6,88,10,0,49,6,0,21,6,9,0,3,0,0,3,0,7,0,0,0,0,0,0,0,1322,0,0,0,0,0,Cerber 
0,0,3,2,91,15,1,13,3,0,0,2,38,1,0,52,0,2,0,0,0,0,98,0,4,4,40,0,0,1,73,10,24,6,45,57,40,0,0,92,13,0,0,93,0,50,3,0,41,5,1,0,0,0,3,0,0,0,0,0,73,0,0,0,0,0,0,0,Cerber 
0,0,0,0,9,0,2,1,0,0,0,0,2,0,0,66,0,0,0,0,0,0,4,0,1,0,0,0,14,0,0,2,4,0,8,0,0,0,0,16,3,0,0,4,8,2,1,0,0,6,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,9,0,2,1,0,0,0,0,2,0,0,50,0,0,0,0,0,0,4,0,1,0,0,0,14,0,0,2,4,0,8,0,0,0,0,16,3,0,0,4,8,2,1,0,0,6,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,24,0,1,1,0,0,0,0,8,0,0,38,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,397,0,34,11,0,0,0,441,6,0,0,5,0,3,2,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,8,0,2,1,0,0,0,0,2,0,0,56,0,0,0,0,0,0,4,0,1,0,0,0,14,0,0,2,4,0,8,0,0,0,0,16,3,0,0,4,8,2,1,0,0,6,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,9,0,2,1,0,0,0,0,2,0,0,66,0,0,0,0,0,0,4,0,1,0,0,0,14,0,0,2,4,0,8,0,0,0,0,16,3,0,0,4,8,2,1,0,0,6,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,43,0,2,0,7,0,0,3,20,0,1,0,0,2,0,1,0,0,0,0,2,0,31,51,17,0,1,5,24,3,58,32,0,8,14,172,13,0,0,14,50,0,13,4,0,0,2,0,5,0,6,0,0,0,1,0,9,0,6,3,0,0,0,0,Cryptolocker 
0,0,0,0,9,0,2,1,0,0,0,0,2,0,0,50,0,0,0,0,0,0,4,0,1,0,0,0,14,0,0,2,4,0,8,0,0,0,0,16,3,0,0,4,8,2,1,0,0,6,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,55,0,2,14,8,0,0,4,22,1,1,26,0,2,2,2,0,0,49,0,4,1,35,3,72,0,1,5,34,3,111,36,0,5,14,182,13,44,59,25,61,6,20,4,0,10,1,0,5,33,5,4,0,0,0,0,7,0,9,0,0,0,0,0,Cryptolocker 
0,0,0,0,42,0,2,0,9,0,0,3,20,0,1,0,0,2,0,1,0,0,39,0,2,0,31,51,17,0,1,5,24,3,58,32,0,8,15,199,13,0,0,18,51,0,18,5,0,10,2,0,7,0,6,0,0,0,2,0,9,0,7,3,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,3,0,0,0,0,4,14,1,1,11,0,0,2,0,0,0,20,0,0,0,29,43,0,0,0,3,308,4,0,0,0,0,0,99,11,24,0,8,56,4,20,8,0,3,0,0,0,0,8,4,0,0,0,0,11,0,7,1,0,0,0,0,Cryptolocker 
0,0,0,0,50,0,2,0,12,0,0,5,0,0,0,45,0,3,0,0,0,0,28,0,2,0,2,23,0,0,0,3,0,3,132,6,0,1,0,316,0,26,0,23,0,6,0,2,0,15,1,0,0,0,7,0,0,0,0,0,0,2,10,0,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,3,3,1,0,0,0,8,1,1,0,0,0,0,0,0,0,37,0,4,1,0,0,0,0,0,5,0,0,27,17,0,0,0,0,0,0,51,12,27,3,9,0,0,5,3,0,1,1,8,4,0,0,1,0,5,1,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,47,0,3,2,3,0,0,0,25,1,1,46,0,0,0,1,0,0,49,0,3,1,18,20,61,0,0,0,376,0,57,0,0,12,0,0,0,0,0,0,6,7,10,0,0,1,0,0,0,3,6,0,0,0,1,0,0,2,11,1,0,0,0,0,Cryptolocker 
0,0,0,0,44,0,2,0,6,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,3,0,4,72,47,0,0,3,0,5,0,40,0,12,0,111,0,41,0,3,0,4,0,0,0,0,1,0,8,24,0,0,0,0,2,0,5,1,1,3,0,0,0,0,Cryptolocker 
0,0,0,0,66,0,0,14,2,0,0,4,0,0,1,10,0,2,1,1,0,0,0,0,2,0,26,0,0,0,0,0,0,2,92,0,0,0,0,0,1,0,0,27,55,0,27,6,0,10,3,0,1,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,68,0,1,6,0,0,0,0,0,1,0,82,0,0,0,0,0,0,0,0,0,1,9,0,17,0,0,0,0,0,0,3,0,0,21,127,19,3,29,5,0,0,14,7,0,1,1,0,2,0,8,0,0,0,2,0,11,2,12,4,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,56,0,0,0,44,0,64,0,0,0,22,3,0,0,0,8,0,0,21,40,34,10,2,4,0,6,0,0,3,0,0,0,5,1,0,0,0,0,13,0,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,46,0,3,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,4,0,17,0,5,0,0,0,0,4,0,14,0,0,18,0,17,28,19,20,12,1,0,3,0,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,58,0,2,0,13,0,0,3,0,1,1,0,0,0,0,1,0,0,26,0,0,0,0,59,60,0,0,1,70,4,30,32,0,0,0,0,0,0,26,0,84,3,0,8,0,8,0,0,8,0,0,3,0,0,0,0,11,1,0,2,0,0,0,0,Cryptolocker 
0,0,0,0,5,0,3,2,11,0,0,6,0,0,0,112,0,0,1,0,0,0,0,0,0,0,0,16,33,0,0,0,359,1,129,21,0,0,23,477,4,17,0,6,0,1,29,3,0,5,1,0,0,0,7,3,0,0,0,0,12,0,6,4,0,0,0,0,Cryptolocker 
0,0,0,0,34,0,3,0,3,0,0,0,0,0,0,63,0,3,2,0,0,0,0,0,3,1,0,0,47,0,0,0,288,4,0,27,0,0,1,455,16,3,0,1,45,0,13,0,0,8,0,0,4,0,3,3,0,0,1,0,0,0,0,3,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,3,0,11,0,0,1,26,1,1,24,0,1,0,0,0,0,0,0,0,1,0,0,48,0,0,0,319,1,86,49,0,5,11,486,1,46,52,0,39,0,17,8,0,8,0,0,4,8,7,0,0,0,0,0,9,0,11,0,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,3,11,0,0,0,4,0,0,0,46,0,2,2,0,0,0,8,0,0,0,0,0,48,0,0,0,162,0,20,35,0,5,0,398,0,30,0,18,0,4,0,4,0,11,3,0,8,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,97,0,0,1,1,0,0,0,0,1,1,6,0,75,0,0,0,101,4,0,11,0,0,8,356,17,31,30,2,25,0,21,7,0,13,0,0,10,6,8,1,0,0,0,0,3,1,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,44,0,2,4,0,0,0,0,0,1,0,80,0,0,2,0,0,0,33,0,0,0,51,6,0,0,0,0,129,1,7,12,0,0,0,192,19,0,6,11,29,0,0,6,0,14,3,0,0,28,2,0,0,0,1,0,0,1,12,0,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,3,11,1,0,0,1,30,1,1,27,0,1,1,0,0,0,0,0,4,0,0,68,0,0,1,6,0,2,4,8,0,3,0,0,4,10,51,22,0,5,0,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cryptolocker 
0,0,0,0,43,0,0,10,0,0,0,0,15,0,0,86,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,16,19,0,0,17,0,0,0,0,0,70,0,14,4,0,14,1,0,1,1,0,3,0,0,0,0,14,0,3,2,0,0,0,0,Cryptolocker 
0,0,0,0,13,0,2,0,0,0,0,0,1,0,0,93,0,0,0,0,0,0,44,0,0,0,41,0,27,0,0,6,118,5,137,58,0,0,0,0,0,19,55,24,11,5,0,1,0,13,0,0,0,0,0,0,0,0,1,0,8,1,11,0,0,0,0,0,Cryptolocker 
0,0,0,0,42,0,0,0,6,0,0,3,16,0,1,72,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,82,48,0,10,22,0,1,7,0,18,56,3,0,0,0,8,2,0,10,31,3,0,0,0,0,0,0,0,8,1,0,0,0,0,Cryptolocker 
0,0,0,0,18,0,1,9,0,0,0,2,24,1,1,0,0,0,0,1,0,0,13,0,3,1,46,23,49,0,0,1,370,0,0,0,0,0,2,0,0,13,40,24,0,0,0,0,0,0,0,0,0,16,3,3,0,0,2,0,0,2,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,23,0,2,8,0,0,0,6,0,0,0,56,0,3,0,1,0,0,33,0,0,1,53,0,36,0,1,0,337,0,53,8,0,5,24,16,2,3,37,0,0,0,10,5,0,10,0,0,0,2,0,0,0,0,1,0,11,0,7,0,0,0,0,0,Cryptolocker 
0,0,0,0,25,0,1,0,7,0,0,0,0,0,0,37,0,0,2,1,0,0,0,0,0,1,0,0,52,0,1,3,372,4,127,14,0,0,0,0,0,0,50,22,3,3,1,5,0,5,3,0,0,20,4,0,0,0,2,0,0,1,12,4,0,0,0,0,Cryptolocker 
0,0,0,0,78,0,0,0,0,0,0,3,1,1,1,110,0,0,1,0,0,0,43,0,0,1,0,0,28,0,0,4,0,0,135,2,0,10,9,0,0,14,0,2,0,7,19,1,0,2,0,0,0,28,5,0,0,0,2,0,10,1,1,0,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,53,0,0,1,1,0,0,11,0,2,1,11,0,47,0,1,0,0,0,125,8,0,0,0,381,1,0,0,11,25,7,10,8,0,7,3,0,0,23,5,0,0,0,2,0,6,1,10,1,0,0,0,0,Cryptolocker 
0,0,0,0,66,0,3,0,0,0,0,4,32,0,0,58,0,0,0,2,0,0,23,0,0,0,50,38,0,0,0,5,0,2,0,20,0,0,0,0,16,33,0,24,91,5,0,1,0,3,0,0,0,9,5,0,0,0,2,0,13,0,10,3,0,0,0,0,Cryptolocker 
0,0,0,0,45,0,1,4,0,0,0,0,29,1,1,35,0,0,2,0,0,0,0,0,3,0,0,0,34,0,1,1,275,5,0,0,0,10,12,393,6,26,56,2,60,1,0,0,0,1,0,0,0,28,6,3,0,0,0,0,0,1,9,0,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,35,0,0,0,0,0,0,41,0,4,0,0,27,0,0,0,1,184,0,51,0,0,11,13,0,0,0,35,4,0,0,0,4,0,11,2,0,0,15,2,0,0,0,2,0,13,0,10,4,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,1,0,0,0,0,2,13,0,1,0,0,0,2,1,0,0,3,0,0,1,41,0,37,0,0,0,76,0,112,38,0,0,0,0,7,24,9,0,28,6,20,0,0,11,1,0,5,24,4,0,0,0,1,0,0,2,6,0,0,0,0,0,Cryptolocker 
0,0,0,0,45,0,0,0,0,0,0,4,34,0,0,18,0,0,0,0,0,0,61,0,2,1,41,32,0,0,1,7,0,4,0,0,0,12,4,93,12,29,30,1,0,0,0,0,0,9,2,0,4,31,6,0,0,0,0,0,0,2,5,1,0,0,0,0,Cryptolocker 
0,0,0,0,63,0,1,7,6,0,0,1,0,0,1,0,0,1,0,0,0,0,36,0,0,1,0,0,66,0,0,0,79,0,115,0,0,8,3,523,7,6,25,14,35,0,29,3,0,3,0,0,3,12,1,0,0,0,1,0,2,0,4,0,0,0,0,0,Cryptolocker 
0,0,0,0,57,0,1,0,0,0,0,4,28,0,0,67,0,0,2,2,0,0,56,0,0,1,0,17,35,0,1,6,147,0,89,0,0,0,12,369,21,42,26,0,0,0,10,4,0,7,3,0,7,21,0,3,0,0,2,0,0,0,2,2,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,3,0,12,0,0,0,3,0,1,83,0,3,2,0,0,0,8,0,3,0,0,33,37,0,1,0,390,0,116,11,0,0,0,396,0,18,0,6,0,0,11,3,0,0,1,0,0,0,5,1,0,0,2,0,14,1,0,5,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,0,9,2,0,0,4,27,0,0,61,0,0,2,0,0,0,2,0,0,0,0,9,67,0,0,5,0,0,45,0,0,0,0,0,0,0,22,20,4,5,13,1,0,3,0,0,0,25,1,0,0,0,0,0,6,1,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,1,3,4,0,0,0,29,0,1,68,0,3,0,0,0,0,8,0,1,0,0,0,55,0,0,6,0,4,30,0,0,2,0,0,0,0,24,25,15,6,10,8,0,4,3,0,8,20,0,0,0,0,2,0,3,0,7,3,0,0,0,0,Cryptolocker 
0,0,0,0,43,0,0,0,14,0,0,4,0,1,1,80,0,3,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,3,27,47,0,8,0,253,0,0,0,11,32,0,0,4,0,0,0,0,1,0,5,0,0,0,0,0,0,2,9,1,0,0,0,0,Cryptolocker 
0,0,0,0,16,0,2,0,0,0,0,3,21,1,0,28,0,1,2,1,0,0,65,0,0,1,51,0,27,0,0,6,259,1,0,57,0,7,14,479,0,27,49,0,0,3,0,5,0,0,3,0,0,0,0,1,0,0,1,0,0,1,10,1,0,0,0,0,Cryptolocker 
0,0,0,0,64,0,3,14,0,0,0,3,0,1,0,0,0,2,0,0,0,0,53,0,0,0,0,18,10,0,0,0,0,0,0,45,0,0,0,0,2,0,0,0,32,3,0,1,0,7,1,0,10,0,5,4,0,0,2,0,0,0,8,0,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,2,0,0,0,0,1,21,1,0,107,0,0,1,1,0,0,24,0,2,0,56,65,29,0,1,0,314,5,39,18,0,2,0,0,18,0,5,0,50,6,19,7,0,10,0,0,10,8,5,0,0,0,2,0,2,0,5,0,0,0,0,0,Cryptolocker 
0,0,0,0,62,0,0,0,8,0,0,0,0,1,1,0,0,0,0,2,0,0,60,0,0,0,48,0,0,0,0,4,76,2,40,3,0,0,25,527,0,0,15,8,0,7,11,1,0,15,3,0,6,0,7,0,0,0,0,0,7,1,3,2,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,28,0,0,0,2,0,0,64,0,0,1,0,60,61,0,0,3,0,2,132,0,0,7,0,0,14,0,57,26,0,0,0,7,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,Cryptolocker 
0,0,0,0,52,0,2,0,0,0,0,0,26,0,1,0,0,0,0,2,0,0,0,0,0,0,6,29,65,0,0,0,52,0,0,4,0,10,14,0,7,0,11,0,7,0,19,0,0,10,1,0,0,30,6,0,0,0,0,0,14,2,0,1,0,0,0,0,Cryptolocker 
0,0,0,0,4,0,0,7,0,0,0,0,20,1,0,57,0,3,0,0,0,0,29,0,1,1,9,0,36,0,0,4,0,1,131,0,0,11,0,0,6,11,0,0,82,5,0,8,0,0,0,0,10,0,8,0,0,0,0,0,6,1,0,2,0,0,0,0,Cryptolocker 
0,0,0,0,74,0,3,0,11,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,1,0,32,16,0,1,1,172,0,0,0,0,10,2,0,0,24,0,10,80,1,7,7,0,0,0,0,8,0,8,0,0,0,0,0,13,1,0,1,0,0,0,0,Cryptolocker 
0,0,0,0,45,0,2,0,9,0,0,1,0,1,1,7,0,2,0,2,0,0,40,0,1,0,0,63,33,0,1,0,0,2,77,0,0,9,15,0,0,11,0,28,83,5,23,2,0,0,1,0,0,24,0,0,0,0,0,0,0,1,3,1,0,0,0,0,Cryptolocker 
0,0,0,0,19,0,0,5,0,0,0,0,0,0,1,22,0,0,1,1,0,0,0,0,0,1,0,0,50,0,1,3,0,0,125,21,0,0,7,43,4,25,0,0,71,0,0,0,0,0,2,0,0,22,1,3,0,0,2,0,11,0,0,5,0,0,0,0,Cryptolocker 
0,0,0,0,23,0,1,14,13,0,0,5,1,0,1,75,0,0,0,2,0,0,0,0,0,1,0,2,67,0,0,1,0,0,99,27,0,5,0,348,19,0,6,0,1,0,5,7,0,0,0,0,0,0,7,1,0,0,0,0,10,0,0,5,0,0,0,0,Cryptolocker 
0,0,0,0,7,0,3,0,0,0,0,4,13,0,0,11,0,0,2,1,0,0,15,0,3,0,38,0,53,0,0,3,0,5,13,0,0,10,0,0,2,24,0,13,20,0,10,3,0,11,2,0,9,18,4,0,0,0,2,0,0,0,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,60,0,3,6,0,0,0,3,3,1,0,5,0,1,2,0,0,0,35,0,4,0,0,0,20,0,1,3,0,4,77,0,0,6,0,176,3,0,26,25,14,0,0,0,0,11,3,0,9,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,Cryptolocker 
0,0,0,0,48,0,2,7,4,0,0,0,32,0,0,57,0,3,0,0,0,0,0,0,3,0,19,54,0,0,0,2,157,0,20,39,0,11,14,308,5,1,14,4,72,4,0,3,0,5,0,0,0,20,8,3,0,0,0,0,0,1,6,0,0,0,0,0,Cryptolocker 
0,0,0,0,16,0,0,8,2,0,0,0,0,0,0,5,0,0,2,2,0,0,31,0,2,0,0,0,0,0,1,4,0,0,17,20,0,1,0,0,0,46,57,14,38,4,24,0,0,9,0,0,0,5,0,1,0,0,2,0,13,0,5,0,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,2,0,0,0,0,0,9,1,1,75,0,1,0,0,0,0,0,0,2,0,0,7,0,0,0,1,265,3,118,45,0,10,0,51,3,11,10,21,90,3,0,4,0,3,2,0,2,0,4,3,0,0,1,0,0,1,9,1,0,0,0,0,Cryptolocker 
0,0,0,0,37,0,2,5,0,0,0,0,0,0,0,58,0,0,0,2,0,0,51,0,0,0,15,57,34,0,1,4,10,4,0,34,0,6,0,40,19,14,0,0,0,0,0,7,0,2,0,0,8,0,7,0,0,0,0,0,6,1,8,0,0,0,0,0,Cryptolocker 
0,0,0,0,13,0,0,8,10,0,0,0,17,1,0,63,0,0,0,2,0,0,0,0,2,1,0,43,31,0,1,5,0,0,10,54,0,0,0,0,13,17,13,8,4,4,8,5,0,14,1,0,0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0,Cryptolocker 
0,0,0,0,17,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,5,256,2,12,0,0,12,6,439,14,37,0,0,75,0,4,0,0,5,0,0,0,24,1,0,0,0,1,0,1,0,5,2,0,0,0,0,Cryptolocker 
0,0,0,0,14,0,3,0,0,0,0,2,0,1,0,64,0,0,0,2,0,0,65,0,0,0,53,17,0,0,0,2,231,5,31,0,0,0,0,10,9,27,26,5,0,1,0,0,0,8,0,0,2,17,0,0,0,0,2,0,3,0,4,3,0,0,0,0,Cryptolocker 
0,0,0,0,13,0,1,12,9,0,0,2,4,1,0,87,0,2,2,1,0,0,46,0,0,1,51,0,39,0,0,4,49,4,112,50,0,0,25,445,0,30,2,7,89,6,13,0,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Cryptolocker 
0,0,0,0,57,0,1,1,3,0,0,4,17,0,0,55,0,0,1,0,0,0,0,0,4,1,0,17,0,0,1,6,0,0,89,31,0,5,0,0,16,0,0,10,43,1,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Cryptolocker 
0,0,0,0,14,0,2,0,12,0,0,5,32,1,0,0,0,0,1,0,0,0,0,0,2,0,3,37,19,0,0,4,0,4,3,17,0,10,14,0,0,8,26,0,57,0,21,5,0,2,2,0,4,0,0,3,0,0,1,0,5,0,10,0,0,0,0,0,Cryptolocker 
0,0,0,0,0,0,3,1,1,0,0,6,0,0,0,49,0,0,2,0,0,0,0,0,2,0,43,10,66,0,0,5,408,1,19,8,0,6,0,254,18,20,0,9,19,2,20,0,0,0,0,0,2,20,8,0,0,0,2,0,2,2,8,0,0,0,0,0,Cryptolocker 
